关键词,博主,内容,日期,点赞数,评论数,转发数
办公室,江涵秋影,办公室开了空调。 ,2020-01-20,0,0,0
办公室,胡锡进,老胡昨天向环球时报及所属各部门发出倡议，呼吁家在武汉和湖北的同志都放弃春节回家，环球时报办公室筛查了所有可能回武汉和湖北过春节的同志，一一做工作。今明两天是在职工作者回家过春节出发的高峰，老胡也在此呼吁全国各地准备回武汉过春节的朋友们坚决放弃这次回家团圆的机会，也请他们在武汉的 ...全文,2020-01-22,7680,1153,535
办公室,小短腿夏酱,虽然我们已经推迟到2月10日开工，但还是给老公建议，没必要的就不用让大家回来坐班了，办公室人多容易互相感染，路上也有风险，口罩又不好买。2月大家都注意点，疫情过后再一起拼。 ,2020-02-02,70,17,0
办公室,SP姐姐,前几天星巴克关了。今天肯德基也关了。去萧山拿了办公室电脑回老家，拿了昨晚订的芒果蛋糕。,2020-02-05,1,0,0
办公室,SD下海的杨大夫,打算明天早上去他办公室门口吸吸仙气,2020-02-05,7,0,6
办公室,张健胖胖,本来我都欢天喜地地准备周五的值班了，结果今天通知公司所在的社区把办公室所有人劝退了 ,2020-02-12,2,0,0
办公室,SD下海的杨大夫,我心目中最好的插画师！艾利斯顿同期同学小葵！！！我打算打印出来贴我办公室门上。,2020-02-13,1,1,1
办公室,Draculehk,哈哈哈哈等我回去上班给你们看看我办公室一个同事，更像！,2020-02-13,0,0,0
办公室,江涵秋影,今天晚上，放在办公室用的一支黑色中性笔油墨耗尽了。只好改用红笔。 ,2020-02-14,0,0,0
办公室,SM食人花先生,#法证先锋4#  ，开篇可以，直接来案件，全人物上场上得干脆利落不拖拉，这个很好，分析案情这里也是紧凑，可以继续 ~~ 就这个办公室科幻了点，不知真实的是不是这样 ~~ 演员们都在上线，朱晨丽现在在这里的女警就比9点半酱油夫人好，谭俊彦就是适合做警察，所以角色真的很重要 ~~ @TVB官方微博 ,2020-02-17,2,8,0
办公室,meredithshen,下沉社区，感觉很复杂：首先觉得医生这个职业太不容易，面对各种群体，特别是在这种时期，拿命去博，他们会不会有灰心的时候？再说下社区的管理，喇叭里还在说乘坐公共交通工具请佩戴口罩，战时状态，跟他们建议工作人员配喇叭都更灵活有效。几个社区工作人员都坐在办公室，微邻里也没有人回答问题，还 ...全文,2020-02-19,0,0,0
办公室,江涵秋影,【社长】晚上9点多，社长来我办公室了，十分意外，诚惶诚恐。现任社长去年4月份调任以来近一年，还是第一次和他说话。 ,2020-02-19,0,0,0
办公室,小短腿夏酱,夏夏这阵子的口头禅（在摆弄爸爸办公室的玩具） 小短腿夏酱的微博视频 ,2020-02-24,41,10,0
办公室,江涵秋影,明天要做的事情：早起、去单位食堂吃午饭、去台州晚报编辑部取需要校对的书稿、去台州城市网领取抽中的口罩、去欧尚超市买零食和水果、洗衣服收进衣服、还中信银行信用卡账单和花呗、整理书、参加阅读马拉松活动、上班、下班后把放在办公室的一个苹果带回。 ,2020-03-04,1,0,0
办公室,江涵秋影,今天是惊蛰节气和学雷锋纪念日。天气放晴，全天晴好，但有大风，同时气温还是比较低，还是比较冷的。下午2点多去单位，去台州晚报取到书稿，放办公室。吃四串关东煮和一个鸡肉、一个咸菜包子。下午洗衣服、收衣服、休息、烧开水。6点出门，6点20分许即到单位。7点0分签到。然后在办公室参加阅读马拉松 ...全文,2020-03-05,0,0,0
办公室,江涵秋影,晚上9点多的时候，在办公室吃了几块桃酥和一根辣肠；然后10点多11点多又吃了一罐银鹭八宝粥，前段时间单位发的。 ,2020-03-08,0,0,0
办公室,江涵秋影,编辑大楼四楼电梯口堆放了一个超大的纸箱，是装空调的。晚上整理了近期报纸。办公室蚊子好多。清样5和2版，2版又撤换稿件。 ,2020-03-11,1,0,0
办公室,江涵秋影,下午吃芒果。晚饭到便利店买了一块鸡排和一个红糖馒头，当晚饭，带到办公室吃。 ,2020-03-12,0,0,0
办公室,江涵秋影,晚上在办公室又吃了点桃酥和威化饼干。 ,2020-03-15,0,0,0
办公室,霞勇同心,《钟南山：新冠肺炎的疫情是发生在中国，但是不等于它的源头在中国》18日，在广州市人民政府新闻办公室举行的广州市疫情防控新闻通气会上，钟南山这样说网页链接 ,2020-03-18,0,0,0
办公室,江涵秋影,昨天晚上下班离开时忘记把放在办公室用的一个线式充电器带回，今天可不能再忘了。 ,2020-03-18,0,0,0
办公室,江涵秋影,⚫昨天阴了一天，今天再次放晴，全天不冷不热。⚫拆开昨天收到的充电宝，已经充满电了，100%。⚫下午通过微信向血站预约21日捐献血小板，不知道到时候是否需要。⚫下午收到快递，15日晚上在某宝上买的一本《咬文嚼字》杂志2019年简装合订本，晚上上班时带到办公室拆开看，为此还特地把一把小美工刀 ...全文,2020-03-18,0,0,0
办公室,乔乔eureka,华邮报道，Burr办公室在3月3日还发布声明称，“美国对新冠疫情比其他任何国家都准备得更充分。但国会必须保证急救人员有足够的资源，联邦政府使用手上所有的工具来应对问题。”//@王冰汝: Richard Burr被爆2月13日，通过33次交易，抛售了价值高达170万美元的股票。,2020-03-20,7,5,7
办公室,江涵秋影,双休日第二天，天气倒是晴好，就是依旧刮大风，白天较热。午饭吃土豆腊肠煲仔饭。6点到办公室，上会网。 ,2020-03-21,0,0,0
办公室,刀刀带风,老公终于受不了在家相妻教子鸡飞狗跳的生活了，决定明天去办公室正式复工。做个香囊给他带上，中医@忘我在 给的辟疫方子。丁香2克，草果2克，川芎2克，侧柏叶4克。做了好多个给亲朋，最漂亮的那个当然是以权谋私的我的。 ,2020-03-22,11,0,5
办公室,邢立达,今日最佳，我能买一套挂办公室吗……,2020-03-25,1913,305,98
办公室,小短腿夏酱,妈妈群的三位老母亲在办公室相遇了，不约而同穿了一身黑，拍个照纪念一下。 不不妈重返职场智商不太够用，跟她一起进办公室，她就在旁边大声读门禁密码，我一脸错愕看着她她都停不下来，竟然给我念完了！ ,2020-04-01,58,32,1
办公室,小短腿夏酱,#冠姓权# 早上就这个瓜，跟夏酱爸从车上讨论到咖啡店到办公室，从社会形态到各国历史到权游里的女性角色到底算不算有地位。幸好双方都是在一种平等的状态下交流的，我相信他不是男权主义，他相信我不是女权主义，不然肯定打起来了。不过他也说他是不能接受小孩随母姓的，具体什么原因他也说不清 ...全文,2020-04-07,131,166,5
办公室,乔乔eureka,我作证。当时在办公室抽屉搜罗半天只找到一包芝麻糊,2020-04-10,13,1,0
办公室,我不刁2333,我喜欢#虞书欣##秦牛正威##肖战#  就是简单的喜欢。看了看那些骂他们的微博，能对一个人有这么大的厌恶，不是年纪小太幼稚，就是自身阴暗性格扭曲。想到我办公室的姐姐们，跟小辈们描述别的办公室的某人多不好，多为难自己，殊不知此时的她们嘴脸有多难看。 ,2020-04-12,2,0,0
办公室,小岛千晴,上周，我到办公室给所有日本老师送口罩，他们表示感谢的时候，我有点不好意思。 为化解尴尬，我大声说了句“お元気で！”，原意想表达“大家都要健康哦！”，没想到话音刚落，全场爆笑。 回家一查，才发现这句话是在“即将离别很久前跟大家说的话”，类似于我们中文语境里的“要保重啊。”,2020-04-14,2,0,0
办公室,一只蹦蹦跳跳的尤物,【让产品回归本质，让品质决定价格】这台卖了三千多个的筋膜枪再次返场了。 说起这台筋膜枪我是真心懊恼，因为我特么定价太离谱了，299。上周我在办公室吐槽说，早知道卖这么好我应该卖贵一点，我合伙人当时半开玩笑说：「小7（产品经理）早就和你说过了，千元以内都能打，他说299，你就答应了，你 ...全文,2020-04-15,108,136,24
办公室,阮冬冬冬,要命……//@陈生大王:很少转这种微博，但真的没想到这么好哭，美好和忧伤总是相互交缠。//@夏目家的小诗哥:看到后面忍不住哭了//@愁容骑士典当记:为什么这么对我，在办公室抹眼泪,2020-04-17,0,0,0
办公室,谁的耳朵有点疼,在办公室想要出门上厕所的时候总会在门口先往外面偷看几眼 确保去厕所路上不会偶遇同事,2020-04-18,0,0,0
办公室,并不软的软喵子,我和男朋友在宠物医院给🐱体检抽血后我看医生出去了，办公室就我俩，我就说我拉伸一下吧我就开始做小腿拉伸然后拉了会我男朋友轻飘飘说了一句：“刚刚有个人想进来”“？”“但是看见有个神经病在这里扎马步就走了” ,2020-04-18,660,62,0
办公室,Alsfig,我经常能看到我们医院有些医生不论上班还是下班时间都在医院，周末也在，哪儿都有他们的身影，如医生办公室，病房，手术室，其它科室，辅助科室，缴费处…到处都能看到某位医生的身影，我有时候都怀疑他是不是住在医院了，感觉医院就像他的家一样，在这个环境呆着会特别自在舒服。每次周末去上班看见大 ...全文,2020-04-19,0,0,0
办公室,江涵秋影,无线网络出问题，前期一度消失过了几天，好不容易恢复出现又时有时无很不稳定；几个月来保存在办公室电脑上新浪微博发布框里记录的日志等内容上周毫无征兆地突然全部没了；上上周五晚上10点多，笔记本电脑突然坏了，拿到单位请网络技术部同事给我查看维修，过了几天今天下午说是硬盘坏了，要换硬盘；电 ...全文,2020-04-20,0,0,0
办公室,江涵秋影,今天两件大事：上午到办公室继续校对市文明办《文明大潮润山海——台州市建设新时代文明实践中心案例撷英》书稿。中午去血站捐献血小板。 ,2020-04-20,0,0,0
办公室,一只蹦蹦跳跳的尤物,昨天公司开会开到很晚，大家不也都在办公室边吃饭边聊天，我合伙人问我，是哪一个瞬间你觉得你女朋友真的是很不错的人？我说是她为我省钱的时候，虽然那是一次特别好笑的误会。我刚和摸鱼同居的时候我经常要带她出去吃饭，她老拒绝，一次两次就算了，但后来也一直不出门吃饭，就家里弄，我就觉得挺 ...全文,2020-04-21,1186,124,36
办公室,一只蹦蹦跳跳的尤物,我看着密密麻麻的excel表格，我就觉得自己是个臭煞笔，我想起几天前在办公室兴致勃勃的说：「5.1啊，这次放这么多天，吃的喝的用的，咱们搞个大促，全品类！都搞！」累的我半死，刚我和摸鱼说如果我不想工作了，你能养我吗，摸鱼让我去把煤气开了，说要大家今晚一起暴毙，共赴九泉。今天我对着电脑 ...全文,2020-04-23,231,87,11
办公室,邢立达,我有一个神谷哲史原版的，在办公室。,2020-04-26,218,27,58
办公室,江涵秋影,台州市两会今天闭幕，下了班后，我的两会工作周也将结束。五一假期来临前还有两个工作日。晚上争取将台州市新时代文明实践书稿全部校对完成，明天上午交还给主编。然后继续在办公室收集整理本月校对未发现的差错，后天晚上提交给分管主任。去报社门口的门店提五一福利。洗一大堆衣服。做回家前的准备工 ...全文,2020-04-27,0,0,0
办公室,邢立达,不怕不怕……亚音速也是优秀的肥电……新闻：4月25日，据美国《防务新闻网》报道，美国F-35战机联合项目办公室（JPO）承认F35战机存在“一级类型缺陷”（既无法通过后续维修来消除的缺陷），已经生产出来的500架各型F-35战机发现存在“超音速飞行时会导致垂直尾翼、水平尾翼破损，严重时甚至会导致飞机 ...全文,2020-04-28,430,98,40
办公室,孤沽,#第一次接吻是种啥样的感觉#第一次接吻的感觉极度恐惧，因为我差点被性侵。高中军训的时候，我被教官强吻了。那天晚上是七夕节，一个女同学为了和她喜欢的教官搭话，跑去跟教官说我找教官有事。于是15岁的我云里雾里进了教官办公室，那时候教官其实也是个小屁孩，才十九岁，一进去他说：“哦， ...全文,2020-05-02,1367,171,130
办公室,SM食人花先生,#十八年后的终极告白#  ，Tiger嫂在Sam办公室附近被杀，真是Sam公司楼下的保安明的嫌疑性增至99%了 ~~  ,2020-05-04,12,11,0
办公室,澄泓-研究君,缩量后小跳水，这里会是拉锯战，各位注意跟我节奏走！//@澄泓-研究君:【10点30盘面分析】①利好消息：美国贸易代表办公室表示，正考虑将对中国关税中部分产品的排除措施延长最多12个月② 盘面围绕REITS和科技展开 ③量能目前只能算合格，但一旦缩量反而容易跳水，不要冒进，以低吸和持股为主，不要追涨,2020-05-06,18,0,0
办公室,澄泓-研究君,【10点30盘面分析】①利好消息：美国贸易代表办公室表示，正考虑将对中国关税中部分产品的排除措施延长最多12个月。② 盘面围绕REITS和科技展开，赚钱效应比节前还好 ③量能目前只能算合格，但一旦缩量反而容易跳水，建议还是不要冒进，以低吸和持股为主，不要追涨。祝我们好运,2020-05-06,15,0,1
办公室,有个小脑袋嗑嗑,我们这种小单位，14个编制，3个领导，5个办公室...4个业务科室就那6个有编制的，要是没有那三个雇员和四个劳务派遣更本不可能做完工作....mmp ,2020-05-13,0,0,0
办公室,霞勇同心,《4所知名高校官宣取消2020年博士研究生英语统一考试！》一文，就2020年博士研究生招生工作作出相关预测。2020年4月21日，上海交通大学医学院研究生招生办公室发布“关于更新2020年博士生招生有关申请材料的通知”。网页链接 ,2020-05-14,0,0,0
办公室,moddyMo,5.15小记深圳的天气已经慢慢又好起来了，你除非起早一些，要不然太阳就会晒着你～那你还看不到很好看的☁️☁️，好看颜色的日出，结论就是还是得早睡～～稳当当的在这个办公室开始新工作两周了，一切都好，慢慢的也就适应了，我现在很满意现状有那么多人幸福…祝福吧…晚安💤今天！ ,2020-05-15,0,0,0
办公室,用户6520030499,昨天直播前去zzh办公室休息的时候看到她让人特别给我准备好的happy hippo！然后今天一起床就收到妈妈的信息她给我买了一整箱的happy hippo！！ ,2020-05-17,9658,2608,65
办公室,侃侃而谈zp,#张文宏说天热可以开空调戴口罩#  张文宏主任说天热可以开空调戴口罩😷，然而我已经不戴口罩开空调许久了当然了，不在办公室和家里时，还是戴口罩的      简言之，就是非常时期要把口罩当成你自己免疫系统的自然延伸，就像你家里的电脑外接了移动硬盘似的 ,2020-05-19,1,7,0
办公室,霞勇同心,《科技部：全球目前投入临床试验的新冠疫苗一半在中国》国务院新闻办公室下午举行新闻发布会，介绍加快建设创新型国家 支撑引领高质量发展有关情况。科技部社会发展科技司司长吴远彬介绍了新冠肺炎疫苗的研究情况。网页链接 ,2020-05-20,0,0,0
办公室,乔乔eureka,看了一份资深学者写的“家族企业管理指南”，说到多代际的家族需要设立家族宪章和议事会，资产一亿美元以上的家族都要设立专门的办公室来管理家族事务，要在很小的时候就让未来继承人参与到家族生意中，诸如此类。看完感觉自己变成精神有钱人了 ,2020-05-20,34,15,3
办公室,邢立达,找不到大学光头照片，但都很短其实。左边是大4；右边是大3，在北京，徐星老师办公室，徐老师拍的 ,2020-05-21,1473,232,31
办公室,谁的耳朵有点疼,入职不到一年就被卷入职场甄嬛传中 距离办公室被拆散倒计时还有一个月 ,2020-05-26,1,3,0
办公室,SM食人花先生,#爱回家之开心速递#  ，金城安@周嘉洛KALOKCHOW  的这段社畜描绘真的绝了，先不说这个强撑欢笑明显致敬星爷的（唐伯虎败给8个老婆， ~ ），这一整段，从进办公室到在公交站追不到尾班车，拍得简直文艺电影一样，尤其配乐啊 ~~~ 配上繁忙机械般工作和逐渐脱光的头发和憔悴的表情的快进的镜 ...全文,2020-05-27,5,3,1
办公室,小岛千晴,#鸭苗の日漂# ❄️第一年冬天（完）老苗刚到白马就立刻爱上了这个地方，频频给坐在办公室的我发微信：“欣宝！这里的大山都是连起来的，好像阿尔卑斯山脉！”“欣宝！我们在这都是直接喝水龙头水，好甜，你说是不是雪山上融化的雪水啊？”“欣宝！今天我们集体在民宿院子里做垃圾分类，好变态 ...全文,2020-05-27,15,20,1
办公室,小短腿夏酱,确定了！日托6月8开学！而且通知我们说2月1日到现在的课时都可以延用！ 但是我办公室同事的女儿上的公立幼儿园就说要9月1才开学，她在考虑要不要去私立上两个月先。 ,2020-05-29,28,23,1
