关键词,博主,内容,日期,点赞数,评论数,转发数
武汉,一条正弦可爱多,买口罩 买口罩 买口罩就算退一万步这个病毒最后啥事没有 你买点口罩防雾霾不好吗N95口罩或者医用口罩！#武汉新增136例新型冠状病毒肺炎病例# ,2020-01-20,11,0,0
武汉,澄泓-研究君,武汉肺炎升级，扩散。医药大涨，影视旅游大跌，资本市场就是这么现实，都是用脚投票，谁管你上周是涨是跌 ,2020-01-20,30,1,2
武汉,澄泓-研究君,照目前这个传播速度，武汉不会给封城了吧 ,2020-01-20,28,11,3
武汉,澄泓-研究君,#武汉卫健委发布病毒性肺炎高发注意事项# ,2020-01-20,16,1,1
武汉,澄泓-研究君,还是开赌场的，赚钱最容易赚7个亿和我赚700似的#微博股票##东方财富##韩国出现一武汉肺炎确诊病例# ,2020-01-20,15,1,2
武汉,澄泓-研究君,#武汉卫健委发布病毒性肺炎高发注意事项# 这是北京协和医院的内部资料，整体来说，大家不要慌乱，也不要乱传消息，既然有治愈的案例，就不要乱想，相信医务工作者，可以保护好大家！#武汉发现不明原因肺炎# ,2020-01-20,23,12,3
武汉,王道蓬,没有特殊情况不要去武汉,2020-01-20,0,0,0
武汉,侃侃而谈zp,#浙江发现5例武汉来浙并有发热等症状患者#  浙江发现5例武汉来浙并有发热等症状患者。。。     现在这个关键时点上，就不要顾忌啥过年的气氛了，该动员紧急行动就动员吧，压力和责任要层层落实，不打折扣的传递到位[加油]该加班加班，后面再补回来；该到一线坐镇指挥的就去一线，部署全国范围内抽调精 ...全文,2020-01-20,5,10,2
武汉,侃侃而谈zp,#北京确诊2例新型冠状病毒感染肺炎病例#  北京确诊2例新型冠状病毒感染肺炎病例，患者近期均有武汉旅行经历。。。     武汉是病源无疑了吧，仅就该新型冠状病毒感染而言，武汉是妥妥的中心城市了……     2003年我国在抗击防治非典的危巨工作中，曾经积累了很多非常有益的疫情防控经验，现在须要提高 ...全文,2020-01-20,2,6,2
武汉,胡锡进,#胡侃# 今天全国的武汉肺炎确诊病例达到了217例。小心些吧，虽然不很清楚病毒的传染方式，但出门多带口罩，回家多洗手总不会有错。同时也不至于真的认为“非典又来了”，按照“非典模式”自我管束。我们的一生会碰到各种事情，别什么都不当事，也别一碰上事就被吓着。 胡锡进的微博视频 ,2020-01-20,4865,885,503
武汉,胡锡进,今天听到北京朝阳医院眼科主任等三名医护人员被一男子用菜刀砍伤的消息，不仅震惊，尤其格外地心疼。武汉肺炎正在威胁公众的安全，医护人员们平时是保护我们的屏障，一旦有重大疫情出现，他们就是走上前线的战士们啊。现在还不清楚那名男子为什么要对几名医生下毒手，但我相信这个世界上就不存在支持他 ...全文,2020-01-20,12664,2200,389
武汉,胡锡进,昨晚老胡写武汉肺炎的时候，情况还没那么严重。一觉醒来，大量确诊病例新增，感觉到气氛一下子不一样了。2003年非典的时候，北京是疫情中心，我们经历了艰难的时刻。在大家最慌乱的时刻，有一天我看到街上有人开车在主路上逆行，我当时眼泪都掉下来了，很心疼这个城市。非典的致死率很高，北京当时实 ...全文,2020-01-20,10906,1914,914
武汉,小短腿夏酱,建议看完再评价，而且我不闲//@傅小胖儿:我觉得吧… 你是闲的～ 当然母亲就是爱胡思乱想 我先生小时候和他双胞胎哥哥异常安静 别的小男孩都很淘气  幼儿园老师还特意对我婆婆说担心他俩智商有问题 结果呢 现在一个是墨尔本大学博士毕业在武汉大学做特聘研究员 一个是导演也和大明星合作拍了院线电影,2020-01-20,1108,167,4
武汉,邢立达,武汉加油！你们实验室中国顶级啦。,2020-01-20,628,108,43
武汉,阮冬冬冬,嘿，武汉啊……,2020-01-21,0,0,1
武汉,jiesi10001,//@古月中心相心:果然武汉周边传染开了,2020-01-21,0,0,0
武汉,Police_888888,N+武汉毒王 查看图片 //@冷幽兰0:超级传播者！！昨钟院士还说到超级传播者！//@_夏天吃西瓜_:SARS毒王感染了十几个亲戚 五十多个医务人员//@种花家的三傻:毒王//@继科三岁了:神经科……他原本就还有其他的病吧，是要看其他病的，这谁想得到啊,2020-01-21,0,0,0
武汉,Police_888888,武汉封城吧🍗🍗#武汉新型肺炎患者救治均由政府买单##钟南山肯定新型冠状病毒肺炎人传人# 武汉CDC哭晕在厕所#新型冠状病毒肺炎纳入法定传染病# ,2020-01-21,2,0,0
武汉,Police_888888,#武汉新型肺炎患者救治均由政府买单# 社会主义优越性.jpg //@丨阿卡西:那个野味市场平时监管何在？//@百花图谱:一开始瞒，后面压，再后面骗，瞒不住压不了骗不过的时候才认真，危机公关这几个步骤能改一改吗？明明疫情严重，一开始总是哄着怕慌乱，爆发不打脸吗？,2020-01-21,0,3,0
武汉,Police_888888,人性化 🍗🍗 10年不和铁路部门抬杠🍗🍗🍗  强制退票20年不杠  #铁路部门免收武汉多站火车退票手续费#,2020-01-21,0,0,0
武汉,SM食人花先生,话说，武汉的快递还发不发啊？来自武汉的快递还收不收好？在武汉物流的快件你们要不要管个控消个毒的？？@顺丰官方客服 @顺丰集团   ,2020-01-21,0,1,0
武汉,欣太好急乐,去过武汉，从武汉返乡的外地人，自觉的隔离吧,2020-01-21,0,0,0
武汉,澄泓-研究君,转：谁能想到，今年各档贺岁大片的最大敌人，是来自武汉的肺炎，今年的票房，怕是要比预期都少个零吧…侧重说一句，听说徐峥和人签了好几亿的票房对赌，今次怕是要把前几年赚的都吐出来吧。世事无常，个人的奋斗当然重要，但是也要考虑到历史的进程。再侧重佩服一下吴京老师，福神财神双附体，完美错过 ...全文,2020-01-21,45,11,5
武汉,澄泓-研究君,#武汉成立疫情防控指挥部# 闭嘴，你有！#东方财富# ,2020-01-21,18,2,0
武汉,澄泓-研究君,#武汉成立疫情防控指挥部# 如我所说，这种级别的疫情，只是需要时间，就能攻克！要相信科学技术的进步，要相信政府的管理提升！一个月后回头看，今天的下跌就是场闹剧罢了#武汉卫健委发布病毒性肺炎高发注意事项# ,2020-01-21,56,9,2
武汉,澄泓-研究君,#武汉卫健委发布病毒性肺炎高发注意事项# 收盘了，说几句对当前行情的思考：1、3050的缺口被封闭了，这个不是坏事，后面的隐患消除了一个，对中长线行情来说，反而说利好；2、目前短线情绪主要是疫情扩散，由于规模和杀伤力不可知，叠加春节假期较长，大资金决定先离场观望，这是没毛病的，资金大的 ...全文,2020-01-21,30,13,1
武汉,澄泓-研究君,投资就是这样，谁也不知道短线情绪怎么走，疫情被媒体发酵，资金避险意思大增，早盘就是这个因素导致。冷静点，情绪退潮后，自然会恢复。。。#武汉卫健委发布病毒性肺炎高发注意事项##今日看盘# ,2020-01-21,17,5,3
武汉,澄泓-研究君,【盘前思考20200121】继续划重点-点赞是美德1【外盘】美股休市；2【大事】① 武汉肺炎疫情扩大② LPR利率未变化③ 易主席接受媒体专访3【仓位】【7】成以内较为合适；4【策略】① 昨天市场继续逆情绪，开盘调整后一路上涨，收了个放量的金针阳线；② 多看看周线和月线，很明显的多头 ...全文,2020-01-21,8,2,2
武汉,澄泓-研究君,#今日看盘# 武汉肺炎疫情扩散，你恐慌吗？#微博股票# 澄泓-研究君的微博投票 ,2020-01-21,946,5,6
武汉,霞勇同心,《【84岁再战防疫最前线！钟南山的两张照片让人肃然起敬！】从广州到武汉再到北京，连日来，84岁的钟南山院士工作和行程安排得满满当当。18日傍晚，84岁的钟南山从广州出发赶往武汉。当天航班已买不到机票，他挤上了傍晚17点开往武汉的高铁列车。由于春运高铁票紧张，他被安顿在了餐车》 ...全文,2020-01-21,0,0,0
武汉,侃侃而谈zp,#武汉成立疫情防控指挥部#   武汉成立疫情防控指挥部，At last       另外，大武汉也开始实施进出武汉人员管控了，领导批示以后效率果然提升了很多，点个赞👍👍      我国的行政体制执行力还是非常强的，有着极高的行政效率和社会动员能力，这个没人会不服吧集中力量办大事是咱们的 ...全文,2020-01-21,42,13,3
武汉,相忘于江湖可矣,#国内确诊291例新型冠状病毒肺炎病例# #武汉15名医务人员感染新型冠状病毒# #武汉成立疫情防控指挥部# #钟南山肯定新型冠状病毒肺炎人传人#  潜伏期！潜伏期是最难处理的问题！ 向所有医务人员致敬！ 愿平安！,2020-01-21,0,0,0
武汉,胡锡进,#胡侃# 武汉市今早宣布的15名被感染的医务人员中，有14人是被同一名患者感染的。星期二晚上湖北黄冈宣布新增12个确诊病例，其中5例是医生和护士。今天湖北的医生护士们都是英勇的战士，而武汉已经成了抗击新型冠状病毒的最前线。打赢“武汉保卫战”才会有全国的胜利。 胡锡进的微博视频 ,2020-01-21,19023,2330,1202
武汉,胡锡进,网传消息说，国家卫健委武汉肺炎专家组成员王广发已经被确诊感染新型冠状病毒肺炎，他参加了在武汉的会诊。有一些人扒出他10日曾经表示“目前病人的病情和整体疫情处于可控状态”的媒体报道，以此对他进行嘲笑。老胡强烈反对针对王广发教授的这种刻薄。对新型冠状病毒的认识是逐渐增加积累的，很多医 ...全文,2020-01-21,25332,2786,1078
武汉,胡锡进,武汉市有关人士刚刚给老胡打来电话，讲了一些武汉公安局“依法处理”那8人发布“不实消息”的情况。他说，公安部门当时是把那8位市民请过来调查，过程非常友好客气，这些情况都有录像可以证明，他说那8位市民没有一人被拘留、被处罚。该人士表示，现在回头看，那8人说这次的病毒就是SARS，不准确，但 ...全文,2020-01-21,65377,6964,4825
武汉,胡锡进,关于武汉那8个人的事，我相信，当时武汉公安部门掌握的信息也是不足的，而且武汉市卫健委对疫情的认识与今天大概也不一样，当时可能的确没有发现人传人的情况，也没有医护人员被感染。但是现在回头看，那8个人说这种病就是SARS等等，离事实的距离就不像当时看上去那样大了。加上他们不是专业人士，他们 ...全文,2020-01-21,9118,2483,542
武汉,胡锡进,关于武汉市公安系统之前因传播武汉病毒性肺炎“不实消息”而处理8人的事情，希望武汉市公安局重新开展调查，并依据更新的事实情况做出结论，通报社会。我认为我们的政府需要有这样的勇气。实事求是，认真防错纠错，与公众交心，只会增加政府的公信力和民众的支持。 ,2020-01-21,28268,3875,6410
武汉,胡锡进,在说了这一切之后，我还是要向作为整体的武汉市敬个礼。我也要同时呼吁大家在这个时候支持武汉市，支持武汉卫健委和一线的各大医院。武汉的医护人员现在很英勇，干部们要组织全市的抗新肺炎斗争，也殊为不易。武汉市民们当前的感受可想而知。武汉现在是主战场，希望那里振作，前面的战斗还很长。,2020-01-21,3827,571,221
武汉,胡锡进,武汉市卫健委今天凌晨通报，有15名医务人员感染了新型冠状病毒肺炎。这么重要的信息，为什么不早点通报？如果钟南山昨晚不说14名医务人员被感染，是不是武汉市卫健委会继续隐去这个信息？之所以这个信息重要，因为它是新型肺炎人传人的关键证据之一，而且它从一个侧面展示了新型冠状病毒人传人的强度 ...全文,2020-01-21,23440,3085,4998
武汉,胡锡进,疫情有可能在变化，病毒有可能在变异，中国社会需要能跟上变化，打赢与罪恶病毒的这场新遭遇战。不要在这个时候过度指责一线的指挥官和战士了。出了这么大的疫情，武汉肯定有很多人很难过。回头总结一件事情和在事情刚露头时做预见和展望，难度是截然不同的，要做的各种考量也会不同。这件事到了此时 ...全文,2020-01-21,7925,1647,362
武汉,慕小月moon,一边是#武汉15名医务人员感染新型冠状病毒#，另一边是#陶勇医生曾帮患者减免费用# 。多少救命的柳叶刀消失于狂徒的杀人刀，多少先进文明的神迹消失于暴民的一把火…… ,2020-01-21,2201,91,20
武汉,阮冬冬冬,//@战争史研究WHS://@是大D噢 :我院14疑似，市里200+疑似（当然不排除普通肺炎在现有检测条件下无法排除）。我院第一个住进来的是从武汉开会回来的政协委员，刚开始住干部病房，这周隔离到感染科，委员嫌条件不好，要见领导。在院至少半个月了吧，从来不戴口罩到处溜达，并且不允许进他病房的医护戴口,2020-01-22,0,0,2
武汉,jiesi10001,//@江宁婆婆:“乘飞机至沈阳途中在武汉机场停留2小时”。。。,2020-01-22,0,0,0
武汉,地平线评论,若是对近期“武汉流感”感兴趣，可阅读此书。新型流感，年轻人往往是死亡率最高群组，猜想大概是其自身对流感的免疫抗体种类不足造成的。历史上，历次流感大爆发，都在数星期之后神秘消失，有研究证明，病毒在传染几代之后，毒性会下降，最早的天花疫苗，取自牛痘，就是利用这一特性。流感因其病 ...全文,2020-01-22,1,0,1
武汉,阿喔牛,今天娘子的手机已经接到社区打来两次电话了，询问有关有无来自武汉的朋友亲戚，并特地嘱咐做好相关的肺炎病情防护措施。可见政府这次是相当的重视，医护人员、社区干部等辛苦了！ ,2020-01-22,1,0,0
武汉,AmyandJones,#武汉肺炎#刷抖音，满满的正能量，看得我泪目……为奋斗在一线的医务工作者点赞，为无惧生死的志愿者点赞！加油武汉！加油中国！众志成城，一定能挺过去！ ,2020-01-22,1,0,0
武汉,有个小脑袋嗑嗑,像今天人民网发的这些，18号才离开武汉去其他城市，两天内甚至当天就入院确诊的....有可能就是在武汉已经有症状，由于医疗资源过度饱和，得不到救治，往外逃，去其他城市医院求生的 ,2020-01-22,0,0,0
武汉,有个小脑袋嗑嗑,就这几天各种微博求助在武汉发热看不上冰，不给确诊，在家隔离的情况太多了，总感觉有些人是不是觉得武汉的医疗资源已经过度饱和，所以先逃离武汉到其他医疗资源有富余的城市，要是发病了也能看得上啊 ,2020-01-22,8,16,0
武汉,澄泓-研究君,家里没口罩，也买不到口罩的，怎么办。。#全国已确诊473例新型肺炎病例##工信部紧急协调口罩生产##武汉教育局回应中小学能否按期开学# ,2020-01-22,20,6,2
武汉,澄泓-研究君,虽然看起来有些感觉不好，但客观来说，也是对的，现在把疫情控制住，不要再扩散了，是最正确的。。。#武汉卫健委发布病毒性肺炎高发注意事项##儿童年轻人对病毒不易感##9个关于新型肺炎最新事实# ,2020-01-22,23,1,0
武汉,澄泓-研究君,#武汉卫健委发布病毒性肺炎高发注意事项# 中国股民第一个向世界宣布，我们已经不惧怕武汉肺炎了！这事已经翻篇了！欧耶#东方财富# $上证指数 sh000001$ ,2020-01-22,14,2,2
武汉,澄泓-研究君,【盘前思考20200122】继续划重点-点赞是美德1【外盘】美股高位震荡；2【大事】① 武汉肺炎疫情扩大② LPR利率未变化③ 冬季达沃斯开幕3【仓位】【7】成以内较为合适；4【策略】① 短期市场情绪，被武汉疫情走势左右，昨天是很明显的大宣泄；② 3050缺口已经封闭，这也是必然会做的， ...全文,2020-01-22,18,1,1
武汉,澄泓-研究君,#今日看盘#肺炎疫情扩散，春节期间，您会选择出门旅游吗？#武汉卫健委发布病毒性肺炎高发注意事项# #武汉# 澄泓-研究君的微博投票 ,2020-01-22,662,1,1
武汉,苏白言家的蓁蓁,这样怎么可能不蔓延啊，武汉政府能不能给力点,2020-01-22,0,0,0
武汉,老兔爷zy,#武汉市民自发退票不远游#有一种不给别人添麻烦的善举叫＂退票不远游＂。 ,2020-01-22,2,0,0
武汉,侃侃而谈zp,#武汉市民自发退票不远游#  武汉市民自发退票不远游，情非得已且高调一回吧：自发退票无论如何，这还算是高觉悟了，点个赞吧👍     本次新型冠状病毒感染肺炎已经证实了可以人传染人，这种情况下武汉市民再踊跃涌向世界各地去旅游过年，实在是不合时宜了所以能够自发退票不远游，则国内 ...全文,2020-01-22,19,3,2
武汉,人五_,我是想骂人，但是骂人也没用。我看逃离武汉的话题看了一整晚，室友和我一个好朋友都回国了，我一遍一遍给他们发疫情相关，要他们一定注意。关于“逃离武汉”，我没有骂任何人，也不想judge任何选择，就想看看匿名投票大家会怎么选这样。一万多人参与投票，现在大家都看到结果了，没啥好骂的，这 ...全文,2020-01-22,34404,2548,216
武汉,人五_,我真的很想说我们又不是没有感情的营业机器，随时随地都要一直营业吗？我们也会怕也会关注也会想讨论也会有很个人的看法，不能说吗？说就是加重焦虑带节奏，我真的已经很克制了！小朋友刚买了票来米兰看我要在里昂转车，就有武汉发烧病人到里昂，我真的想骂人。然后呢？继续假笑写段子当岁月静好吗？,2020-01-22,431,38,4
武汉,人五_,如果现在你在武汉，没有症状（不代表未被感染）。 人五_的微博投票 ,2020-01-22,28944,504,60
武汉,胡锡进,到今晚11点，全国新型肺炎比昨晚增加约200确诊病例，仅湖北就达到了444例，死亡达到17人。这是很严重的增长。武汉今天的形势已如2003年抗击SARS时的北京。当年北京痛下决心，抗击SARS成为全市的中心任务。我记得当时北京的一家都市报在头版做了一个大幅双行标题，内容大意是：抗击非典成为头等大事， ...全文,2020-01-22,17871,2416,786
武汉,胡锡进,《三联生活周刊》今天的报道说，他们在武汉的记者21日采访到了自称感染了不明肺炎的患者，他们来自华南海鲜市场，但他们没有被隔离，只是每天去医院打点滴，是“移动的传染源”。请问武汉市卫健委：情况真的是这样吗？那些确诊的新型肺炎患者和疑似患者都做到隔离治疗了吗？老胡在此代表无数关心疫情 ...全文,2020-01-22,34349,3881,3165
武汉,胡锡进,网传武汉卫健委副主任刘某去上海看女儿，在上海一医院被确诊感染新型冠状病毒，并且在上海不配合隔离治疗，四处躲藏，直至在公安的帮助下，才将其抓住。老胡向武汉方面了解，确认这是一个假消息。武汉方面表示，卫健委只有一位姓刘的副主任，叫刘庆香，她目前正在武汉工作岗位上。这是她在一线工作的照 ...全文,2020-01-22,10745,1722,1087
武汉,胡锡进,老胡昨天向环球时报及所属各部门发出倡议，呼吁家在武汉和湖北的同志都放弃春节回家，环球时报办公室筛查了所有可能回武汉和湖北过春节的同志，一一做工作。今明两天是在职工作者回家过春节出发的高峰，老胡也在此呼吁全国各地准备回武汉过春节的朋友们坚决放弃这次回家团圆的机会，也请他们在武汉的 ...全文,2020-01-22,7680,1153,535
武汉,追星女孩的日记,#世界卫生组织专家组赴武汉市考察##武汉医生的朋友圈#钟南山院士您一定要照顾好自己的身体，从2003年非典到现在，一直保持在病情的第一线，可又有多少人知道您今年84岁的高龄！一切都会过去的，中国加油 追星女孩的日记的微博视频 ,2020-01-22,51,1,3
武汉,Kelly酱酱酱酱,我们都在家没有出门家里也全部都在消毒通风出门也都带了口罩武汉正在经历一场硬仗我们也一样热爱自己的家乡所以请不要恶意抹黑好么？同为中华儿女我们需要更多的鼓励与理解 武汉 ,2020-01-22,1,0,0
武汉,小短腿夏酱,我妹回家了，跟爸爸讲疫情很严重，爸爸根本不当回事。而我公婆听说儿子前阵子去过武汉了，给我打电话说春节也不是一定要团聚的，我们家没那么传统。现在在考虑到底窝在哪里过年没那么无聊。 ,2020-01-22,57,34,1
武汉,邢立达,朋友看了武汉市场野味菜单说，没贴出来的更可怕，他就看过买活的响尾蛇和獾……。图就不贴了…… ,2020-01-22,4291,433,76
武汉,慕小月moon,#武汉疫情防控全面升级#听他怎么说！看他怎么做！向#全副武装的白衣战士# 致敬！ ,2020-01-22,27,29,7
武汉,Synesthesia_OO,我已经尽量避免看微博了，每次看到有人说起武汉真的很难受。图里这话说的太对了。已经封城了，我们全力在配合了 ,2020-01-23,14,18,1
武汉,雪山英石,关注，全世界共同抗击武汉肺炎。,2020-01-23,0,0,0
武汉,-今天也想吃宵夜,武汉加油，中国加油💪,2020-01-23,1,0,0
武汉,阮冬冬冬,真把我看笑了……//@美食家大雄:绝了//@战争史研究WHS://@剪刀魔王:等这事结束了，武汉可以出个迷惑行为大赏合集了,2020-01-23,0,0,0
武汉,阮冬冬冬,这不光是武汉市委的问题吧，湖北省委就想甩锅？//@花总:第一批样本去了哪里？,2020-01-23,0,0,1
武汉,阮冬冬冬,//@陈生大王:太突然了。凌晨3点发突然通知，说明形势可能更加严峻了，希望武汉加油。//@青菀啊:封城了。,2020-01-23,0,0,0
武汉,文起尘,半夜起来看到武汉封城，禁不住落泪。覆巢之下，安有完卵。大家抵抗是病毒不是武汉人，武汉人也是中国人。武汉加油，一点一定可以过去的。愿所有华人都平安健康。天佑中华，天佑武汉，一定会过去的……不妨试试中医，毕竟伤寒论就是张仲景大师从许多时疫中总结出来的经方。 ,2020-01-23,17,4,1
武汉,MrKetchup,//@手机小用户嗷嗷://@美妆发言bot://@休闲璐:这个也转给家人群里了，老人今天还想去搓澡。。。//@江南大野花:很详细//@行尸走肥肉:这个得病信息很详细，你们看一看。//@何安:这个要看，特别是武汉的朋友，要对比症状。,2020-01-23,0,0,2
武汉,张健胖胖,最终还是封城了，估计超市会被抢购，希望基础的食品水源能够保证#武汉公交地铁暂停运营# #武汉封城#,2020-01-23,2,1,0
武汉,二分糖,家乡只要一例确诊，就是武汉输入型，十八线的小地方真的很害怕啊今天封城，昨天还放了29.6w人离开武汉，潜伏期又有感染性，这才第二天就新增。自己从武汉那边回家的提前去医院里面看看，可能还在潜伏期又或者表现的没有明显不适，但为了不传染给周围的人和亲人，这个意识真的求求了。 ,2020-01-23,10,4,0
武汉,SM食人花先生,现在不是车票都实名制了吧，这段时间进出武汉的人的去向，铁路部门航空部门等应该都有记录，能不能上报一下再分发到各地了？？~@央视新闻 @人民日报 ,2020-01-23,3,0,0
武汉,欣太好急乐,武汉封城，说不恐慌都是瞎掰。看看今天的股市，明显是恐慌式下跌，你说和武汉封城没关系吗？ ,2020-01-23,0,0,0
武汉,麻烦煤球麻圆毛线米罗筐枫杨树,我说句武汉不冤有点对不起无辜的武汉人民，可是这些从上到下，从政府到民间的蜜汁操作，简直超出所有底线,2020-01-23,0,0,0
武汉,麻烦煤球麻圆毛线米罗筐枫杨树,感觉湖北省武汉市的Zf，你们是有什么仇怨而报复社会吗? 合肥·三孝口 ,2020-01-23,0,0,0
武汉,听说我要叫小呆,//@顾北紫://@纯良英俊的笑了笑://@这是一个很高冷的ID:扩//@Tiger公子:武汉市第一医院上一条最美背影微博被转发上万，这条求助希望大家也能看到，帮扩,2020-01-23,0,0,0
武汉,听说我要叫小呆,我下次要去武汉！//@顾北紫:去过武汉三次，很喜欢这座城市，美食很多樱花很美会再去哒//@河汉:武汉加油！我还有三张武汉地铁卡没用过呢，等你病好了去看你哦//@两色风景嘎:当然要再去，武汉读者超绝可爱，会好起来的！//@黄濑濑濑濑:武汉加油！//@江南大野花:,2020-01-23,0,0,0
武汉,听说我要叫小呆,个人感觉这次的新型肺炎会比非典严重。过年期间人员流动大，然后农村真的是疫情盲区，各种活动照样搞起，跟他们说这次真的跟当年非典差不多的，蛮严重的，武汉都封城了，可是依旧不以为意，觉得当年非典的时候农村不严重啊，可是现在的交通跟人员流动量跟十七年前能比？太难了，身在村里瑟瑟发抖 ,2020-01-23,2,0,0
武汉,听说我要叫小呆,睡一觉醒来发现武汉封城了然后我小广西有三例，然而村里的人好像一点都不知道消息似的等过年，过年期间乡镇的人员流动也好大的，没有一个人戴口罩，不知道说啥了 ,2020-01-23,8,5,0
武汉,有个小脑袋嗑嗑,#广东启动重大突发公共卫生事件一级响应#挺好的..至少不要搞到像武汉专业医疗资源居然向普通市民募捐，见了鬼啦，政府咧？？？？？ ,2020-01-23,4,3,0
武汉,有个小脑袋嗑嗑,#武汉封城后的市民生活#....怪不得那些人泯灭良心都要离开武汉...认为了活，什么都敢做 ,2020-01-23,2,0,0
