关键词,博主,内容,日期,点赞数,评论数,转发数
睡觉,小短腿夏酱,前天下午娃从三点睡到六点半，中间我要喊她起床，老公说，你这是在剥夺别人的睡觉权！拦住我了。我说行吧，那晚上哄睡你负责。爸爸心一横：我负责就我负责！于是那天晚上娃蹦哒到凌晨一点，老父亲欲哭无泪。今天娃又从三点睡到六点半，我说我要去叫娃起床了，你有意见吗？爸爸谦卑地说：不敢 ...全文,2020-01-27,90,24,5
睡觉,SD下海的杨大夫,【育儿博主】给Mia买了个佩琪的斜挎包，今天视频不小心被她看到了——结果我全程都要举着个包跟她说话，放下她就“我看佩琪提包”！一般平常我跟她视频一会，她就“爸爸睡觉”撵我去睡觉了，今天死活都不愿意挂电话。好不容易用几个红包收买之后，“爸爸再见”完了还得加一句“佩琪再见”。我觉得这才 ...全文,2020-01-29,17,8,0
睡觉,一只蹦蹦跳跳的尤物,我个人经验是无论几点睡，都固定睡眠时长，非高压工作6小时，高压工作7-8小时。大多人并不会睡的越多精力越好，相反，会越来越懒散。我身边3个朋友，孤沽，2皮，阿琛，这三个人都很喜欢睡觉，但事实上我观察下来，他们睡的越多，注意力，精神，思维反应反而越慢，但正常休息或早起反而很活跃。 ,2020-01-29,158,35,11
睡觉,快乐的小福星,我本只想宅在家里吃饭睡觉打麻将，让日子好过点，让心情平静点。网络授课，谁能叫停？ ,2020-01-30,1,5,0
睡觉,人五_,和男孩子第一次睡觉一定不要说死，说：“我今天好累，不想做，只想你抱着我睡觉，可以吗？”睡的时候他抱着你，随便蹭两下挑逗他，硬了就说，“啊，什么东西顶到我了！”然后马上上手摸。小的话就是：“小坏蛋不老实哦，想什么呢？还不快点睡觉！”大的话就哼哼两声亲他和他 ...全文,2020-01-31,6062,903,267
睡觉,人五_,愿意和我睡觉的点个赞我看看我都睡得到睡 ,2020-01-31,1633,154,2
睡觉,江涵秋影,春节假期在家做的事：看电视、去饭店吃年夜饭、拜年、吃零食、吃水果（砂糖橘、苹果、香梨）、喝核桃花生牛奶、集支付宝五福、今日头条钻卡、参加今日头条“头号英雄”在线答题、上网挂QQ、手机上看电影《囧妈》、步行完成QQ运动任务、睡觉、去院子里和房前屋后割青菜。 宣城·泾县 ,2020-01-31,0,0,0
睡觉,小短腿夏酱,我以前的日常//@顾扯淡:不就是很多公务员的日常吗，各种小结总结心得体会，我曾经熬夜不睡觉和同事手工去汇总几个完全不需要的数据（A3纸质表格），就因为科长说第二天开会领导要用，结果压根没用//@安迪斯晨风:我突然想起来这篇微博。伪工作做得多了，自然真工作就不会做了。,2020-01-31,33,15,37
睡觉,慕小月moon,#世界卫生组织#我去睡觉了 ,2020-01-31,43,40,14
睡觉,慕小月moon,我好饿哦 怎么我们这拨人都是半夜三更不睡觉，到处找口罩防护服护目镜消毒水，自己贴钱贴力气贴时间的么 绿洲 ,2020-01-31,69,57,16
睡觉,Dingykkk,为什么在家里睡觉头发都会油 ,2020-02-06,155,112,0
睡觉,江涵秋影,【2020年2月7日】双休日第一天，也是年后返回台州后首个休息日。正月十四，台州人的元宵节，晚上有零星鞭炮声。一早已经雨停转阴，未出太阳，气温较低，还是较冷。天气预报显示，明天将再次放晴并将持续较长一段时间。凌晨3点左右睡觉，上午9点多第一次醒，又睡过去了，10点多再醒。11点多出门，骑哈罗 ...全文,2020-02-07,1,0,0
睡觉,jiesi10001,//@古月中心相心:应收尽收，应治尽治，还要多久…//@耿直的阿拉斯加猪:还有一个情况，就是之前火神山等紧急措施还没好之前，很多病例医院里住不进去，只能在发热门诊里面住着吊水，陪护的家人也只得在医院外面打地铺睡觉……唉,2020-02-08,0,0,0
睡觉,追星女孩的日记,睡觉前再看一眼帅哥洗澡，然后心满意足的去睡觉 ,2020-02-09,2,0,0
睡觉,Dingykkk,早起看微博又生气又酸，关手机，继续睡觉了，哼 ,2020-02-10,149,65,1
睡觉,人五_,既然不能出门，就在家偷偷变美！我最近真的有在好好调作息，过年燥得太厉害，然后下单了瑜伽垫和哑铃准备在家做。每天都有认真刷牙泡脚护肤涂脸涂生发精华不马虎！涂完按摩头皮三分钟上床，然后带Hairmax生发仪躺着玩手机准备睡觉。这些看起来琐碎麻烦的事情真的一样也不能少，挨着挨着做完一天 ...全文,2020-02-10,1380,339,11
睡觉,人五_,地下室的不好我都考虑到了的哈，住进去如果实在不合适再换，也不至于为了跟我妈赌气硬住自己不喜欢的地方，谢谢大家提醒。不过说真的，我非常喜欢压迫感，睡觉喜欢盖很重的被子，现在住的房子也喜欢把遮光板放下来不开门窗，喜欢卡在小角落里面画画。 ,2020-02-10,766,114,10
睡觉,Dingykkk,我真的要睡觉了，不然我的双眼皮就白做了 ,2020-02-11,98,38,0
睡觉,江涵秋影,【作息】最近都是搞到凌晨一两点才下班，凌晨四五点钟才睡觉，中午十一二点才醒。 ,2020-02-14,0,0,0
睡觉,小短腿夏酱,四个人在小姨家联手玩《分手厨房》玩到三点，真快落！（夏夏在九点半的时候被送回家睡觉了） ,2020-02-14,45,17,0
睡觉,奶舅_吴斌,昨天信誓旦旦跟#奶舅新书专栏# 这一期的主席说，我睡前会把专栏内容都回复完。结果陪小外甥睡觉一下子睡过了，把工作拖到了今天。直接导致我今天要回复50条信息，每条信息要回复100字以上。还要准备晚上九点半的专栏内容，大概3-4k字。这么算下来，我今天要写将近一万字的内容，感动死寄几了 ,2020-02-15,8,4,0
睡觉,Dingykkk,我太能睡觉了，今天睡到了下午三点起床，吃完饭五点开始睡又睡到了现在起床.... 我睡神实锤 ,2020-02-16,54,37,0
睡觉,Dingykkk,一时裸睡一睡爽，一直裸睡一直爽，开空调冰冰凉凉被子里抱着枕头睡觉简直太舒服了！ ,2020-02-16,110,59,0
睡觉,小小的艳子啊,睡觉💤 ,2020-02-18,0,0,0
睡觉,澄泓-研究君,武汉某区出台【最严隔离令】其中要求【夫妻分床睡觉】您怎么看？#强制休息令# #韩国前总统李明博二审获刑17年# #最新疫情地图# 澄泓-研究君的微博投票 ,2020-02-19,1181,14,3
睡觉,小短腿夏酱,已经很多天没有睡午觉了//@Baby露安:借楼问问这里的妈妈们，有没有两岁半的小朋友已经不睡午觉的？我女儿简直就是入睡困难户，午睡能翻来覆去一个小时睡不着。晚上可以在床上翻来覆去一到两个小时不睡觉，她不睡也不让我走。我已经陪睡陪得崩溃，可是不午睡晚上五六点的时候累极了心情不好各种作,2020-02-19,34,22,1
睡觉,胖纸会挑wu,每晚三省吾身：为什么还不睡觉？为什么还不睡觉？为什么还不睡觉！！！！ ,2020-02-20,0,0,6
睡觉,刘阿氓,昨天睡不着因为枕头太低。今天睡不着因为枕头太高。颈椎，我睡眠的阿克琉斯之踵。我连睡觉都不会，我还能干啥(生自己的气) ,2020-02-20,1,1,7
睡觉,小短腿夏酱,爸爸昨晚睡觉前跟我说，要好好睡个懒觉补个眠。但是又看了很多女儿的视频，拍玩具那条看了几十遍，今天早上八点多就醒来，眼巴巴等着女儿也睡醒跟她玩。,2020-02-20,22,3,1
睡觉,江涵秋影,●食堂夜宵都忘了吃，本来打算10点半左右再去，结果忙着校对版面，等忙完一看时间都已经11点多了，已经超过夜宵供应时间了，感叹这时间怎么过得这么快！●今天生物钟也有点乱，一度以为是星期六，到中午才想起来还是星期五。可能和昨天晚上再度失眠有关，大家都在睡觉的时候睡不着，白天又睡不醒，另 ...全文,2020-02-21,2,0,0
睡觉,江涵秋影,晚上该睡觉的时候我睡不着，白天该起床的时候我却又睡不醒，怎么破？ ,2020-02-21,0,0,0
睡觉,奶舅_吴斌,忙完专栏累得要睡觉了，突然收到几位估计刚追完专栏内容的朋友私信询问我，是不是被漏掉了。说明一下，因为人太多还有几位朋友是顺延到下周了的，助理大人明天才会帮我确定下周的日程安排，请耐心等待一下呀。3月份的20个名额对外开放了，早约早安排,2020-02-22,2,0,0
睡觉,浆果一罐儿,emmm//@cardioid_19:不得不服//@一步堕天偶像计划从不吃鳖://@我终于坐了総武線://@yummy雨雨雨雨雨:哈哈哈哈哈哈哈哈哈//@从早到晚Zudon的叉酱:XSWL//@超爱睡觉ing:哈哈哈哈哈//@深山一扭十八弯_milk:哈哈哈哈哈哈//@LuLu_求rp看控: 有理有据//@沈夏琳Sally:哈哈哈哈//@欧这是个小号喔:哈哈哈哈哈哈哈,2020-02-24,0,0,10
睡觉,邢立达,应该的，他们是最可爱的人，打了抗击疫情的上甘岭刚下来呢。赶紧睡觉，好好休息增加抵抗力。,2020-02-25,1193,74,422
睡觉,人五_,请过我吃饭的，我是不会还钱的，但是可以和你睡觉。 ,2020-02-27,1283,176,26
睡觉,人五_,给你们说我有多荒谬。之前喜欢想睡一个小男生，人家不喜欢我，我坐火车跑过去找他，请他和他朋友吃饭，然后他请我喝了咖啡。我说来米兰找我请我吃饭，他说好。然后我找他那个被拒，来了米兰也没找我也没请我吃饭。晚上睡觉刷手机又看到他头像，气不过，跟他说，把饭钱给我。他？？？然后把 ...全文,2020-02-27,5357,597,69
睡觉,二分糖,2.28哲学和经济笔记×2每天认真洗脸多读书按时睡觉，少食多餐，不熬夜多喝水，不开心的时候就看熊猫。明天开始，我一定可以！ ,2020-02-28,4,0,0
睡觉,敏从心来,老娘总是很乐观，也很坚强，也很倔强也很固执也很要面子，所以作为闺女滴我也会很努力，现在睡觉 睡不着就数星星[最右] ,2020-02-28,0,0,0
睡觉,人五_,最晚睡觉才400多，今天起床528，吃了个饭躺着一看，650了。 ,2020-02-28,277,110,2
睡觉,听说我要叫小呆,转完睡觉,2020-02-29,0,0,0
睡觉,孤沽,我睡觉真的很不乖，醒来别说脚在枕头上，人在床底下的概率都不小。现在我在机场戴口罩安检，闷得浑身难受，真怕今晚在飞机上睡着，醒来发现因为呼吸不畅自己已经在梦里把口罩掀到脑门上了… ,2020-02-29,25,14,0
睡觉,一只蹦蹦跳跳的尤物,昨天我发完这条微博就睡觉了，睡了个懒觉，起床后也没看微博，现在准备去冲浪，打开一看，发下面评论翻车了，你们似乎对我说的第五点不是很认同，你们非常虚伪啊,2020-03-01,54,35,7
睡觉,有个小脑袋嗑嗑,//@Letitia_Menethil_Leite:哎呀！//@哼饺:呀啊//@肆木想睡觉:@天然卷波纹疾走  可爱！！！！,2020-03-02,0,0,0
睡觉,澄泓-研究君,尼玛，白天看A股，半夜看美股，早上醒来看国内疫情人数，晚上睡觉前看外围疫情状况。我快疯了，白头发都出了好几根。。。 ,2020-03-02,112,35,3
睡觉,小小的艳子啊,睡觉咯 ,2020-03-04,0,0,0
睡觉,苏白言家的蓁蓁,让我想起来，好几年前有个妹子发帖：男朋友在睡觉，她想放屁，然后跟男朋友开玩笑，屁股对着男朋友脸准备放屁，但是没绷住，拉了一坨屎在男朋友脸上，男朋友醒了要跟她分手//@殺死我你會快樂:不喜欢他这么做的话，下次他再咬的时候你就放个屁。,2020-03-04,0,0,0
睡觉,奶舅_吴斌,每个孩子很不一样啊，这个很难训练的（奶舅8岁还褥子上搞创作呢），能做的就是帮助孩子控制好睡前的饮水量//@正直的正美好的玉:怎么训练孩子晚上睡觉也不穿纸尿裤呢？小孩儿晚上睡得太香，总是忘记自己是在睡梦里，然后就尿床，怎么训练呢？,2020-03-05,1,2,0
睡觉,奶舅_吴斌,【纸尿裤使用不当会造成心理问题？】  “还有一些小朋友，上幼儿园睡觉是需要穿纸尿裤的……”在小外甥入园家长会上，园长的一句话惊到了姐姐，他回来讲给我听。虽然事情过去有段时间了，还是很想要跟大家分享一下纸尿裤和心理问题之间很容易被忽视的那些问题。通常进入公立幼儿园的小朋友，都在3 ...全文,2020-03-05,52,30,32
睡觉,逆光的鸢尾,弟弟突然想要孵小鸡，每天一早起来就抱着个生鸡蛋，玩的时候就装进口袋里，睡觉再放回去，今天已经第三天了。。。孵满三十天后没有小鸡出来我该如何解释？？#今天你被孩子逼疯了吗# ,2020-03-05,1,3,0
睡觉,慕小月moon,#当代辣妈等级表#我爱旅行爱自由爱生活爱你们 你们最好自己吃饭自己睡觉自己收拾玩具别惦记我的吃的，把该干的活干干好乱发脾气可不好，你哭你的我只当听不见 ,2020-03-05,1796,240,44
睡觉,张小梦的铅笔头,#点滴小事# 依旧是忙碌的一天，忙到早上的碗，晚上还没刷，晚上的饭，老公回来做记一件昨晚的事吧，晚上我在听老师讲题，有道题想了很久，正在关键处，航哥进来，央我陪他睡觉，我知道很晚了，他困了，可是被忽然打断思路，让我瞬间很恼火，站起来，打算先把他哄睡，可是他又偏偏因为关了灯， ...全文,2020-03-06,0,0,0
睡觉,用户6520030499,每天七天起床先给自己做点东西吃然后洗个澡 敷面膜眼膜和豆豆玩会然后激动地等爸爸起床起来下一会五子棋军棋然后和妈妈一起做午饭吃完饭陪爸妈一起看电视在院子里溜达会然后激动地等晚饭吃完晚饭准时困了上床睡觉最近每天都是提前养老般的生活【这就是周濛濛的一天】 ,2020-03-07,1450,440,4
睡觉,奶舅_吴斌,辛苦辛苦今天晚上除了给大家讲《可改变的人们》未公开的部分，还会和大家商量一个长期的&quot;见面&quot;模式，大家就可以监督奶舅持续营业产出新内容了//@小_狐狸0826:九点睡觉的我决定撑着,2020-03-08,2,2,2
睡觉,孤沽,经历了分娩式女装袭击后，目前母女平安。她看完了，没说话，我问她怎么样，她说她要睡觉了。我觉得她需要点时间思考。//@还有蒸饺吗:妈咪视频看完了吗哈哈哈哈哈//@还有蒸饺吗:坐等后续,2020-03-08,54,7,1
睡觉,奶舅_吴斌,#奶舅被迫营业#5，点赞抽2元中奖体验【幼儿隐私是我可以，别人不可以？并不是】&quot;去年儿子3岁时，很频繁玩自己的隐私部位，而且很认真。于是我趁晚上睡觉时跟他说这属于宝贝的隐私，是不能被别人看见的，你不能在有人的地方玩。于是，之后他都是一个人躲在房间玩。有一次，我进房间看见了，装作没看 ...全文,2020-03-09,289,12,18
睡觉,奶舅_吴斌,哈哈哈，心疼老母亲//@-见初-:唯一遗憾的是，一直坚持不亲娃的，结果有天睡觉这家伙突然抱着我的头，呱唧一口把初吻献给了我，扎扎实实一嘴//@-见初-:娃不到三岁，洗澡换尿不湿就不让我碰鸡鸡了，我说我不看，我抬头给你洗。从小换衣服我就避开他，上厕所反锁。,2020-03-09,2,0,0
睡觉,弥绛,赵薇超话眼睛睁不开了，睡觉去了，提前祝小赵生日快乐，万事如意，身体健康 ,2020-03-11,36,33,0
睡觉,小短腿夏酱,又被夏夏灵魂拷问了我陪她在涂色，打了个哈欠，我说妈妈好困好困。夏夏头也不抬：为婶么？为婶么好困？！我：……因为晚上没睡觉。夏夏：为婶么？为婶么没睡觉？！我：我错了还不行吗 ,2020-03-11,73,20,0
睡觉,人五_,抖音大帅哥说隔离结束可不可以来找我睡觉，但是就just艹一下，还说怕我难过。？？？我跟他说，你是帅哥，你要知道自己的身份，我难过什么？跟你，艹到就是赚到。 ,2020-03-12,1376,179,14
睡觉,人五_,我和别的男人睡觉我的炮友吃醋，我心里想：炮友而已，管东管西，以为自己什么身份。我炮友和别的男人睡觉我吃醋，我心里想：呵呵，也是看清楚了，人性如此，男人都是一个样，我还以为我们之间会有一些高于现实的东西。 ,2020-03-12,3473,372,118
睡觉,人五_,我和别的男人睡觉我的炮友吃醋，我心里想：炮友而已，管东管西，以为自己什么身份。我炮友和别的男人睡觉我吃醋，我心里想：呵呵，也是看清楚了，人性如此，男人都是一个样，我还以为我们之间会有一些高于现实的东西。 ,2020-03-12,3473,372,118
睡觉,Synesthesia_OO,乖乖睡觉，想给娃娃尝试做一套衣服 ,2020-03-13,0,2,0
