关键词,博主,内容,日期,点赞数,评论数,转发数
复产,地平线评论,世界口罩产能大于50%在中国，而中国又是第一个爆发疫情的国家，当时正值春节放假，然后马上复产，供应首先满足于国内，十四亿人口的需求量，你也是这两天才能在网上或药店买到现货的吧。现在轮到海外，近六十亿人的需求量，你说囤就能囤得到啦？//@关于腹肌:他们要自由不要口罩,2020-03-27,0,0,0
复产,meredithshen,今天是个特殊的日子，纪念那些逝去的生命，我们应该做些什么？武汉封城多少天了？作为一个亲历者，参与联系海外捐助医用物资，方舱医院的建设，下沉社区，线上教学，对于海外华人回国，湖北人复工复产等问题也无法置身事外。有一个深切的感受，民间的力量是巨大的，武汉有无数的志愿者不仅仅是有爱心， ...全文,2020-04-04,0,0,0
复产,胡锡进,所有中国人团结起来，危难还远未过去，前面有来自国际上的严重不确定性，疫后的世界亦将充满风险和挑战。我们必须有能力杜绝疫情的死灰复燃，我们必须有能力在安全的情况下复工复产，我们还必须真正汲取教训实现进步，让这个已被证明强大的国家更强大，更有凝聚力、活力、承受力。只有我们做 ...全文,2020-04-04,48435,3519,4588
复产,张批话,复产复工是刚性需求，在这个前提下，关于群体性免疫的宣传口径肯定会有些变化 ,2020-04-06,164,26,8
复产,SD下海的杨大夫,&quot;共筛查复工复产者143056人，其中核酸检测阳性者113人，检测阳性率0.08%&quot;,2020-04-12,2,5,5
复产,刀刀带风,这算官宣特效药吧？总算承认中药是特效药了，否则怎么面对国际社会质疑？你家医疗水平世界排名四十几，凭啥治愈率那么高？也好，给复工复产复学一点信心和底气。,2020-04-20,0,0,0
复产,胡锡进,#胡侃# 全球疫情出现令人担忧的态势，一些发展中大国的确诊病例和死亡人数在快速增加，而刚刚度过疫情最高峰的美国等发达国家急急忙忙要复工，存在再现高峰的巨大风险。看着如此动荡的世界，中国的严厉防控和复工复产真的是最有序的。希望时间证明中国是对的。 胡锡进的微博视频 ,2020-04-20,6507,1518,496
复产,欣太好急乐,复学比复工复产危险10倍 北京·泰河园小区 ,2020-04-22,0,0,0
复产,老兔爷zy,#两会召开时间#还有不到一个月的时间，那时候疫情应该已经得到控制了。复工复产复学复课，以及其他日常生活活动基本步入正轨，有盼头了。 ,2020-04-29,0,0,0
复产,胡锡进,#胡侃# 世卫大会星期一通过视频方式举行，一些西方媒体宣扬，中国将在这次大会上“空前孤立”。老胡就纳了闷了：开这次世卫大会的目的就是为了控制疫情，中国做得这么好，复工复产走在了全球的前面，我们怎么可能在这样的大会上“孤立”呢？应该灰溜溜的是已经死了8.8万人的美国吧！  ...全文,2020-05-17,14379,2460,718
复产,澄泓-研究君,美国股指期货大幅走高，此前欧洲多个国家宣布将解除申根地区旅行限制，加强了市场对发达经济体解封的期待。这个主要还是别人自己的预期好，和咱关系不大。。。我们早特么复工复产了，股市还不是那个鸟样。。 ,2020-05-18,29,9,1
复产,澄泓-研究君,同样是两国对抗，一个是不断反弹新高，基本收复肺炎跌幅，而另一个无视疫情完美控制，提前复工复产，反而不断阴跌暴跌，再探肺炎底。。到底谁强谁弱，真不是靠嘴炮，靠的还是实力啊。。。 ,2020-05-28,67,18,5
