关键词,博主,内容,日期,点赞数,评论数,转发数
钟南山,相忘于江湖可矣,【#向一线医务人员致敬#】#抗击新型肺炎第一线# @连鹏 钟南山发话前，武汉这位医生向附近学校发出疫情警报【 苟利国家生死以    岂因祸福避趋之】你们的背影，湿润了我们的眼睛。你们的逆行，诠释了何谓英雄！此致  最崇高的敬礼！！！ 【#加油武汉 平安中国# 】 ,2020-01-28,0,1,0
钟南山,澄泓-研究君,#新型肺炎疫情可能元宵节前好转#截止目前，您认为疫情在【国内】会在多久内结束？#封城日记# #钟南山强调目前不要出行# 澄泓-研究君的微博投票 ,2020-01-29,1020,4,4
钟南山,霞勇同心,《李克强与钟南山这一次握手，意义不一般》会议结束后，李克强与专家们告别时，特意对钟南山说，还是握一次手吧。网页链接 ,2020-01-31,0,0,0
钟南山,霞勇同心,《2003年“非典”老照片：每一张都刻骨铭心，图3钟南山在诊治病人》【新护士授帽仪式】2002年12月22日，广州医科大学附属第一医院呼研所接诊的一位肺部感染患者，该患者是从广东河源市人民医院转来的，随后患者出现呼吸衰竭，随行医生、护士和司机也发生感染。次年1月，河源市人民医 ...全文,2020-02-02,4,0,0
钟南山,相忘于江湖可矣,卦哥家超话 【英雄本色武汉镇】【国士无双钟南山】求横批#武汉加油##抗击新型肺炎第一线##向一线医务人员致敬# ,2020-02-02,3,4,1
钟南山,胡锡进,北京卫视一名女记者采访钟南山的视频前天晚上播出后，因那名女记者一直在笑，被网上舆论斥为“轻浮”，骂声不少。加上她没戴口罩，“恶心”之评充斥留贴。老胡对针对这位名女记者的过度批评持保留态度。我觉得，她的表现从专业水准上看不能不说有欠缺，但不至于被网上舆论围殴。她做的毕竟是一档养生 ...全文,2020-02-02,21147,3478,1081
钟南山,相忘于江湖可矣,【#英雄本色武汉镇 国士无双钟南山# 】致敬！,2020-02-03,0,1,0
钟南山,相忘于江湖可矣,【#英雄本色武汉镇 国士无双钟南山# 】致敬！,2020-02-03,0,0,0
钟南山,相忘于江湖可矣,【#英雄本色武汉镇 国士无双钟南山# 】致敬！,2020-02-03,0,0,0
钟南山,相忘于江湖可矣,#湖北确诊病例破万# #医护人员是“战疫”的最后一道防线# #万众一心打赢疫情防控阻击战#  求横批 【英雄本色武汉镇 国士无双钟南山】 查看图片,2020-02-03,0,0,0
钟南山,相忘于江湖可矣,【#英雄本色武汉镇 国士无双钟南山# 】#武汉加油# ,2020-02-05,0,0,0
钟南山,相忘于江湖可矣,【#英雄本色武汉镇 国士无双钟南山# 】,2020-02-05,0,0,0
钟南山,相忘于江湖可矣,#英雄本色武汉镇 国士无双钟南山# ,2020-02-05,0,0,0
钟南山,相忘于江湖可矣,#英雄本色武汉镇 国士无双钟南山#,2020-02-05,0,0,0
钟南山,小短腿夏酱,我回看自己的微博，虽然20号钟南山医生就确认了人传人的消息，但那时候在广东的我们并没有太放在心上，可能是心理上觉得隔得远，完全没开始恐慌，包括微博上的舆论也还没那么紧张。真正感到害怕是从什么时候呢，是在22号晚上到23号凌晨（尤其是封城后），微博上的舆论才让我们觉得特别严重，本来当天 ...全文,2020-02-05,34,48,1
钟南山,澄泓-研究君,A股今晚又上新闻联播了。。盘后监管层又出台了大礼包。。看来不走牛都不行了。。创业板最近相当强势，看来确实是有底气啊#钟南山谈抗病毒特效药##中日友好医院辟谣瑞德西韦效果显著# ,2020-02-06,42,8,5
钟南山,澄泓-研究君,赞！今日凌晨，卡塔尔航空宣布利用其全球航线网络170多个目的地，免费为所有中国驻外大使馆、领事馆募集的抗疫物资提供运输服务，并紧急采购500万只医用口罩和100万瓶消毒洗手液运往中国。这是第一家宣布为疫情救援物资开辟全球绿色通道的国外航空公司。#钟南山谈抗病毒特效药##如果理发店再不开门# ,2020-02-06,125,2,8
钟南山,弥绛,//@可爱的豌豆粉粉://@艾微风:他们都是英雄是我们的希望//@淡梦就是爱吐槽:还有患渐冻症不离一线的张定宇，高龄赶赴现场的钟南山、李兰娟，抗击疫病的医生，奋力建医院的工人，危急时赶赴疫区的子弟兵…心存人民的人，无论他是学术泰斗、医生或者什么身份，他们都是希望的灯火。,2020-02-07,1,0,7
钟南山,澄泓-研究君,湖北省医疗救治组专家赵建平表示，瑞德西韦是体外试验效果最好的药物，但是还需要通过临床试验。目前这个药物没有明显的不良反应。（一财） #吉利德药物抗肺炎##钟南山称疫情拐点还要几天# ,2020-02-07,21,7,2
钟南山,相忘于江湖可矣,【#英雄本色武汉镇 国士无双钟南山# 】 武汉加油中国必胜,2020-02-07,0,0,0
钟南山,侃侃而谈zp,#钟南山建议医护人员适当轮休#   钟南山院士建议医护人员适当轮休     借用史记中的话赞美一下钟南山院士：“至如南山者，国士无双！”     医护人员也是普通人，只要是人，想要保持身体健康，维持正常的自身免疫力，都需要正常的有质量的休息毕竟现在除了谨慎小心的做好 ...全文,2020-02-08,9,4,1
钟南山,健健de小棉袄鸭,"#钟南山称已有药物将用于临床治疗##钟南山称一些治疗药物有苗头但还需观察# 三天前主动请缨来到一线不知不觉今天已经是开展新冠肺炎新药试验的第三天第一次做这么难的项目朋友说试验完成这件事就够我吹一辈子了但是我真的想吐槽:第三天我才懂了钟老说的那就话,“临床试验还是要按照标准来”，很多 ...全文",2020-02-08,13,6,1
钟南山,霞勇同心,《钟南山：新冠肺炎病死率远低于SARS，新增病例若再降表明形势好转》近日，广州成功分离本地被感染病例的新型冠状病毒毒株，为后续推进新冠肺炎的防控工作奠定了坚实基础。网页链接 ,2020-02-10,1,0,0
钟南山,相忘于江湖可矣,【#英雄本色武汉镇 国士无双钟南山# 】,2020-02-10,1,0,0
钟南山,澄泓-研究君,全国人民都快憋出毛病了。。#NASA立扫把挑战##出门第一顿吃什么##钟南山称峰值应在二月中下旬# 澄泓-研究君的微博视频 ,2020-02-11,21,0,8
钟南山,澄泓-研究君,【纳指期货与标普500指数期货触及纪录新高】纳指期货与标普500指数期货，触及纪录新高。。。#今日看盘##武汉疑似病人存量加速消化##钟南山等专家连线武汉ICU团队# ,2020-02-11,13,1,0
钟南山,霞勇同心,《钟南山、李兰娟成全民偶像背后：我看清了3个真相》没有一个冬天不能逾越，没有一个春天不会到来。网页链接 ,2020-02-11,0,0,0
钟南山,侃侃而谈zp,#钟南山称峰值应在二月中下旬#   现在看来，湖北省外似乎可以判定拐点已至，湖北省内武汉、孝感、黄冈等几个城市疫情防控情况还比较吃紧，估计要熬到2月下旬初才能见证拐点的到来（其实从新增确认病例来看，湖北情况已经明显改善了）🙏      只要复工大潮不带来疫情防控工作的滑坡反复，按照 ...全文,2020-02-11,7,2,1
钟南山,侃侃而谈zp,#钟南山 新冠肺炎疫情有望4月前结束#   接受路透社采访时，钟南山称新冠肺炎疫情有望在4月前结束🙏     我们其实更希望在3月中旬的时候就能够“马照跑，舞照跳，歌照唱”该看的电影看起来，该组织的聚餐补起来，该拜访的客户加速走访起来     2020年的新冠肺炎疫情是全民不愉快 ...全文,2020-02-12,1,1,0
钟南山,侃侃而谈zp,#钟南山称李文亮为英雄#  钟南山称李文亮为英雄，中国的英雄，谈到李医生时，他很动容，哽咽了     钟南山院士这样说是有勇气的，直面真相不昧良知我想他老人家当然有资格这样说，尽管他可能逃不掉被很多人扣上一顶跟政府不同心的大帽子🧢     不讲真相一味强行正能量的人，很多 ...全文,2020-02-12,43,10,7
钟南山,相忘于江湖可矣,【#英雄本色武汉镇 国士无双钟南山# 】,2020-02-12,0,0,0
钟南山,相忘于江湖可矣,【#英雄本色武汉镇 国士无双钟南山# 】同时，再一次向李文亮医生致以崇高的敬礼！网页链接 ,2020-02-12,0,1,0
钟南山,邢立达,亲友分享来一个《加拿大钟南山Plummer之死，暗杀？李显龙为何放任新冠》的文章。很长，有点专业。但说到底还是阴谋论。阴谋论主要看三观。不用看证据，证据确凿的就不能称为阴谋论，是犯罪了。有几点：1，遏抑中国是美国国策，很多动作是围绕这个国策。这主要看屁股，在美国人角度，这没毛病。中国人 ...全文,2020-02-14,764,247,48
钟南山,澄泓-研究君,就怕流氓领导懂经济。。#已派出3支国家中医医疗队2220人##钟南山指导研制出快速检测试剂盒##股票# ,2020-02-15,39,6,5
钟南山,澄泓-研究君,【云安全概念股】老铁参考#新冠肺炎在非洲大陆首例确诊病例##今日看盘##钟南山指导研制出快速检测试剂盒# ,2020-02-15,42,3,31
钟南山,澄泓-研究君,您现在对新冠肺炎的恐惧度，多少分？（最恐惧是100分）#钟南山谈新冠肺炎疫情峰值# 、#湖北寄往北京的邮件全部喷淋消毒# #宅在家里学投资# 澄泓-研究君的微博投票 ,2020-02-18,613,3,2
钟南山,澄泓-研究君,针对此次疫情，您给美国对我方的支持，打多少分？#钟南山谈新冠肺炎疫情峰值# #钻石公主号有40名美国人确诊感染# #最新疫情地图# 澄泓-研究君的微博投票 ,2020-02-18,437,16,0
钟南山,澄泓-研究君,上证患了3000点恐惧症吗？没用的东西。。#钟南山谈新冠肺炎疫情峰值##武汉宠物救助已暂停上门喂食##黑龙江疫情重点地区实施严九条# ,2020-02-18,23,5,1
钟南山,澄泓-研究君,终于复工上班了，可是这会开的，真够了。。#钟南山回应新冠肺炎药物使用##疫情结束后出街的我们# ,2020-02-19,12,3,0
钟南山,澄泓-研究君,【大家帮看看，你周围这样的新韭菜多吗？】今儿一朋友说，最近在家太无聊，就拿了一二十万玩玩股票。。。。从没玩过。。。估计这样的大有人在。没想到新韭菜，不是牛市吸引来的，而是疫情逼来的。。#钟南山回应新冠肺炎药物使用##钻石公主号下船中国同胞乘包机返港##今日看盘# ,2020-02-19,16,3,0
钟南山,澄泓-研究君,【生物安全概念核心股池】顶层再次强调【生物安全是国家战略】炒股跟着政策走，老铁收藏（资料来源：券商综合&amp;研报社）#股市##央行降息##钟南山为有体力工作坚持健身# ,2020-02-19,21,2,25
钟南山,澄泓-研究君,事的背后是：人把人做好，事就成了最好的果！人的背后是：命把生命的维度修好，莫名其妙的就有很多好运！命的背后是：道人只要心怀善念真心助人，就走上了正确的道！早安#钟南山联手哈佛大学攻坚新冠病毒##金韩彬送中国粉丝数万只口罩##最新疫情地图# ,2020-02-20,21,1,5
钟南山,相忘于江湖可矣,【#英雄本色武汉镇 国士无双钟南山# 】,2020-02-20,0,0,0
钟南山,澄泓-研究君,市场缺钱吗？完全特么的不缺啊。。募集100亿的基金和卖白菜一样，一把就抢完了，还只是定向新能源主题的。。极端点推演，这100亿是要近期去对25只股票，做入买入的动作。。。便宜筹码真心要拿好了，别给新韭们菜抢走了#钟南山说当务之急要鉴别流感和新冠肺炎##股市##今日看盘# ,2020-02-23,31,5,3
钟南山,澄泓-研究君,中信系厉害，一个负责出货，一个负责接盘，无论怎么走，中信都会是赢家。。#钟南山说当务之急要鉴别流感和新冠肺炎##股票##投资# ,2020-02-23,43,1,6
钟南山,霞勇同心,我分享了@新浪新闻 的文章 这个会上，钟南山宣布了好消息！ ,2020-02-23,0,0,0
钟南山,澄泓-研究君,关于新冠肺炎，您认为发源地，是武汉吗？#钟南山说当务之急要鉴别流感和新冠肺炎# #湖北订正19日确诊病例数# #最新疫情地图# 澄泓-研究君的微博投票 ,2020-02-24,706,5,1
钟南山,霞勇同心,《钟南山：今天有个好消息》2月23日下午3点左右，中国工程院院士钟南山在广州通过网络跟驰援荆州的广东医疗队远程会诊，指导救治工作。网页链接 ,2020-02-24,0,0,0
钟南山,霞勇同心,《除了中国，试问全球哪国能做到？钟南山院士发最强音，引发热议》疫情发生期间，大家每天都在关注疫情的发展状况，钟南山也会经常接受媒体的采访，将当前最新的疫情状况和大家进行分享。网页链接 ,2020-02-26,0,1,1
钟南山,帝零零壹,钟南山院士回答记者提出此次疫情暴露的问题时，特意提到了疾控中心地位低下，只是技术研究部门没有行政权，正如我之前在微博中提到的，普通地级市的市长是正厅级，而地级市疾控中心主任仅仅是一个正科级，这中间隔了多了行政级别不言而明，疾控中心想上让信息直达天庭怎么可能 查看图片,2020-02-27,0,0,0
钟南山,腹骂,最担心的是这场大灾难的起源带有人为故意，不管源自哪国，都是反人类罪。【疫情首先出现在中国，#钟南山 疫情不一定发源在中国# 】钟院士在会后补充，从科研角度看，“首先发现”和“发源”不能划上等号，但我们也不能就此判断疫情是来自国外。只有对新冠病毒进行溯源，有了结果，才可能回答这个问题。,2020-02-27,0,0,1
钟南山,侃侃而谈zp,#钟南山 预测4月底疫情基本控制#   钟南山院士称新冠病毒疫情预计4月底可以基本控制     我等了30天，还要再等30天，然后又是30天，你知不知道，你知不知道，我等到花儿也谢了     钟南山院士辛苦了，为国为民，国士无双     现在国内就是湖北，特别是武汉了，压力也已经 ...全文,2020-02-27,3,7,2
钟南山,侃侃而谈zp,#钟南山 疫情不一定发源在中国#  钟南山院士称疫情不一定发源在中国      迄今为止，新冠病毒的源起还是未知的，令人一头雾水莫测高深，还真可能是境外输入，当然这不意味着可以推断是人工培育的——世界范围内的专家学者们一致否认了这种疯狂的想法，认为这根本不值一哂但我们付出的代价 ...全文,2020-02-27,3,3,2
钟南山,相忘于江湖可矣,#英雄本色武汉镇 国士无双钟南山# //@人民日报:【钟南山：#预测4月底疫情基本控制#】 钟南山院士正发言，介绍疫情防控新情况↓↓,2020-02-27,0,0,0
钟南山,霞勇同心,《“中国人从来就不怕别人侮辱！”钟南山这话，打了谁的脸》国外的报道对我们非常负面，但是中国人从来就不怕别人骂，也不怕别人侮辱。网页链接 ,2020-02-28,0,0,0
钟南山,侃侃而谈zp,钟南山院士直言敢谏，堪称国士无双他说CDC人微言轻，本来应该直达中；央，甚至要能够直接面对公众沟通信息是极其重要的钟院士还特别强调了发现人感染人的时间点，谈到早动手隔离会极大降低感染总人数，但他很克制地没有再推论到1月20日之前去，苦口婆心,2020-02-28,7,8,2
钟南山,相忘于江湖可矣,【钟南山：#疫情不一定是发源中国# 】台湾省一档节目的解释，专家深入浅出地给出了论据支撑。那么，疫情最可能发源于哪里呢？网页链接 ,2020-02-28,3,1,2
钟南山,霞勇同心,《快讯：钟南山院士团队论文在《新英格兰医学杂志》在线发表！》论文通过大样本的研究揭示新冠肺炎的临床特征，研究结果对该疾病的临床诊疗具有重要的指导价值。网页链接 ,2020-02-29,0,0,0
钟南山,澄泓-研究君,【转】病毒源头到底是哪里？钟南山院士说，疫情首先发现在中国，发源地不一定在中国，结合中科院发表的论文、国外情况及世卫组织声明，增加一些关键点：1. 武汉军运会时间是2019年10月18日到27日。2. 美国流感爆发是在2019年10月份，已造成一万多人死亡。2.中科院：病毒人传人出现在11月中下旬， ...全文,2020-03-01,204,86,56
钟南山,霞勇同心,《提出建议！钟南山就疫情发展较快国家发表看法：参考中国》与此同时，钟南山院士还建议，疫情发展较快国家，要尽快参考中国的处置方法。网页链接 ,2020-03-02,0,0,0
钟南山,jiesi10001,//@鸟窝里的猫妖://@田浩Ty:包括钟南山、张文宏等一批专家早就强调没病不要吃药，不管是西药还是中药，没病都没必要吃。这种时候借疫情捞政绩给孩子灌药的，是猪狗不如的畜生。,2020-03-03,0,0,0
钟南山,澄泓-研究君,经济开始全面恢复了，警察蜀黍又开始出门，贴罚单了。。。#钟南山爷爷给孩子们的回信# ,2020-03-07,38,5,0
钟南山,相忘于江湖可矣,#英雄本色武汉镇 国士无双钟南山# ,2020-03-07,0,1,0
钟南山,相忘于江湖可矣,#英雄本色武汉镇 国士无双钟南山# ,2020-03-08,22,6,0
钟南山,人五_,我在想，新冠如果无法扑灭长时间与人类共存，会不会以后我们要一直戴口罩，带免洗洗手液和消毒液，这些东西像手机钥匙一样成为我们出门的必备品，世界就此改变，2020年以后出生的孩子，对不戴口罩的世界没有回忆，他们看历史书和电视，才知道原来以前的人出门是不用带口罩的。 深度 | “德国钟南山”解局欧洲大国防疫背后的思量 ,2020-03-10,730,104,21
钟南山,霞勇同心,《钟南山院士公布最新研究成果，有两个好消息！》钟南山院士在首届新冠肺炎多学科线上论坛上，独家发布了其最新的研究成果：已开发快速检测试纸、恒温扩增芯片两个新的诊断鉴别法。网页链接 ,2020-03-12,0,0,0
钟南山,胡锡进,新冠疫情因为成为了世界性的，给了我们一个回望中国的宽阔视角。中国真正的抗疫或许可以说是1月20日开始的。钟南山在那天晚上捅破了“人传人”，举国震动。仅两天后，也就是22日深夜或者说23日凌晨，武汉宣告封城。回头看，这个决定很超前，它对扭转局面起了决定性作用。很多人当时还没有反应过来，22 ...全文,2020-03-17,94524,10121,27749
钟南山,弥绛,//@北国佳人李春姬://@Tiger公子://@曾鹏宇://@燃玉:疫情高峰已过，有话语权的只有钟南山还在带着媒体们反思，告诉大家本来不该这样，很多人本来不应该感染，很多人本不该离开这个世界,2020-03-18,0,0,15
钟南山,霞勇同心,《钟南山：新冠肺炎的疫情是发生在中国，但是不等于它的源头在中国》18日，在广州市人民政府新闻办公室举行的广州市疫情防控新闻通气会上，钟南山这样说网页链接 ,2020-03-18,0,0,0
钟南山,霞勇同心,《病毒来源自中国？意大利专家为中国澄清，钟南山的预测再次成真！》中国在抗击疫情期间，国家第一时间拉响一级响应，号召全民进入防疫工作，做好居家隔离，全国14亿同胞万众一心争取不为国家添麻烦，全中国进入“休眠”状态。网页链接 ,2020-03-19,0,0,0
钟南山,相忘于江湖可矣,#英雄本色武汉镇 国士无双钟南山#//@人民网:#民民夜话#【致敬！国士无双！】@Sunny_sky0901：是院士也是战士，致敬！感恩！//@QuietInside曾经如是：不由自主泪目了…谢谢你们的伟大//@柠檬茶SCH：唯有致敬！中国人永远不会忘记这场战“疫”。,2020-03-24,0,0,0
钟南山,相忘于江湖可矣,#英雄本色武汉镇 国士无双钟南山#,2020-03-25,0,0,0
钟南山,iBingo,#钟南山称疫情震中可能转移至美国#我觉得钟老保守了，应该把可能去掉，就美国这一天两万的架势，不出意外明早破十万。 ,2020-03-27,6,3,0
钟南山,健健de小棉袄鸭,能和钟老合影 我真的太羡慕了我要去广州做项目 那样说不定可以遇到钟老这种大pi嘿嘿嘿#钟南山##武汉日记# 武汉 ,2020-03-28,2,0,0
钟南山,宝贝可心儿笑笑,//@央视新闻:#感谢 有你# 当疫情来袭，全国各地医疗人员汇集武汉；钟南山、李兰娟、程京等科研团队深入一线，为科研攻关贡献力量；如今，一线医护人员仍在奋战；为战疫做贡献的各界人士不下火线……伊利集团再捐1.8亿，支持感谢这些英雄，点击：网页链接 和@活力伊利 一起对他们说声感谢！,2020-03-29,0,0,0
钟南山,霞勇同心,《钟南山分析全被证实，意大利公布重要线索，新冠病毒与中国无关》相信很多人都不会忘，疫情期间很多国家开始攻击中国，甚至有人开始歧视中国，更有人直言“新冠肺炎是中国人的病，是中国肺炎”。网页链接 ,2020-03-30,0,0,0
钟南山,胡锡进,武汉宣布封城好像已是很久以前的事了，很难相信它就发生在两个多月以前。自那以后，整个世界都变了，而且，这种变化越来越被认为深不可测。可以说，所有人都把新冠疫情看错了。还记得1月20日钟南山第一次在央视上说人传人带来的巨大震动吗？1月23日凌晨，其实是22日深夜，武汉宣布封城决定，那动静更 ...全文,2020-04-03,50648,5792,6648
钟南山,耿国续,//@雷尼尔雪山2020:在这个国难日，也需要反思。重金打造的预报网络为什么没有起到应有的作用，为什么最后需要钟南山出马才能拍板人传人，揭露医护感染？为什么SARS时代的很多研究无疾而终。需要到新冠时代再来摸索一遍？为什么...太多的为什么了。希望这些遇难者不要白死了。,2020-04-04,0,0,0
钟南山,霞勇同心,《钟南山院士接受专访，并向疫情牺牲烈士和逝世同胞默哀》钟南山院士接受专访，并向疫情牺牲烈士和逝世同胞默哀网页链接 ,2020-04-04,0,0,0
钟南山,霞勇同心,《钟南山通过世卫组织发出最新提醒》本周，中国工程院院士钟南山通过世界卫生组织，给大家提醒：不管是在居家、公司或者是公共场所，保持一定的距离非常重要。钟南山通过世卫组织发出最新提醒 ,2020-04-05,0,0,0
钟南山,侃侃而谈zp,#美传染病专家解释为何不戴口罩#  哈哈，福奇相当于美国的钟南山院士，也被视为英雄的     福奇记者会上称戴口罩主要为了不将新冠病毒传播给别人，这特么还是从病人才需要戴口罩的角度来考虑问题，这个维度就太单一了为什么他不能这样考虑问题呢？即戴口罩可以很大概率上避免被他人和特 ...全文,2020-04-06,6,8,2
钟南山,小短腿夏酱,朋友圈的黄牛挂号太牛了，都可以挂钟南山了。 ,2020-04-08,57,20,0
钟南山,iBingo,袁隆平，钟南山，功德无量，国士无双！！#钟南山说希望国庆80周年再给大家讲讲话# ,2020-04-09,10,0,0
钟南山,相忘于江湖可矣,#英雄本色武汉镇 国士无双钟南山#,2020-04-12,0,0,0
钟南山,iBingo,袁隆平，钟南山，功德无量，国士无双！#钟南山说One world One fight##袁隆平提出发展海水稻目标# ,2020-04-15,40,3,1
钟南山,慕小月moon,#钟南山说One world One fight#拉斯维加斯空军Thunderbird中队（雷鸟）驾驶F16战斗机飞越拉斯16家医院，向全美奋战在一线的所有工作人员致敬！病毒没有国界！同舟共济、团结合作、共同抗疫！爱也没有国界！ 慕行之的微博视频 ,2020-04-15,68,65,46
钟南山,iBingo,袁隆平，钟南山，功德无量，医食无忧。#钟南山袁隆平罕见同台# ,2020-04-20,9,0,0
钟南山,侃侃而谈zp,#世卫组织称从未对美国隐瞒任何信息#   哈哈哈，世卫组织称从未对美国隐瞒任何信息，WHO这完全是在破坏美国总统特朗普大选年的“甩锅大计”呀，太不讲郑智了     美国很多州都在集会，抗议州政府正在实行的居家令，炒掉“美国版钟南山”福奇的口号喊得直冲云霄，哈哈哈 ...全文,2020-04-21,4,0,1
钟南山,侃侃而谈zp,#钟南山和李兰娟为40对新人送祝福#  钟南山和李兰娟为在莫干山举行集体户外婚礼的40对新人送祝福     酒店内的那种高度密集的婚礼现在已经不合时宜了，也会增大现场道贺亲友的心理负担，在户外通风的草坪上举办婚礼情况就会好得多了     相信钟南山院士和李兰娟院士的语音 ...全文,2020-04-27,2,0,0
钟南山,iBingo,吹爆莲花清瘟，吹爆中医，这真的是中医的伟大胜利，走出国门，走向世界 #钟南山说连花清瘟治疗新冠证实有效# ,2020-05-04,6,1,0
钟南山,腹骂,近期，直播带货很火。其实，#钟南山说连花清瘟治疗新冠证实有效# 这种带货方式更火。有时候会想：钟南山在武汉难道没听到过有关李跃华的防治方法吗？难道他的慧眼也会被湖北官僚一叶障目的调查报告而蒙蔽吗？而且即使连花清瘟有治疗效果，但有预防效果吗？这些对于钟南山来说，绝非不是不知道。,2020-05-05,1,1,0
钟南山,霞勇同心,分享网易新闻《钟南山：新冠肺炎疫情有望在6月结束》 钟南山：新冠肺炎疫情有望在6月结束 来自@网易新闻客户端 #网易新闻# ,2020-05-15,0,0,0
钟南山,iBingo,因为有你，故我安好，中国加油！说得真好！#大学生用落樱拼出钟南山肖像# ,2020-05-17,12,1,0
钟南山,霞勇同心,《钟南山团队公布新冠肺炎危重预测模型 准确性达到88%》严重的新冠肺炎可以致死，其中6%至8%的确诊新冠肺炎患者会发展为危重症，需要接受插管通气或者ICU监护，而这些危重的患者死亡率可高达65%。网页链接 ,2020-05-17,1,0,0
钟南山,侃侃而谈zp,#钟南山否认商业代言传闻#   钟南山院士否认商业代言安慕希、莲花清瘟传闻，坦言自己毫不知情，自然也没什么代言，这跟自己的业务毫无关系，并感谢记者告知消息      谣言无孔不入，流传速度比新冠病毒都快，现在居然反过来要吞噬我国火线抗击新冠肺炎的大功臣钟南山院士了，这世界真是荒唐 ...全文,2020-05-17,5,1,160
钟南山,侃侃而谈zp,#审议现场人大代表张伯礼哭了#  政府报告审议现场人大代表张伯礼哭了，向张院士致敬      对于轻薄寡耻爱写日记的文人，我只想说“尔曹身与名俱灭，不废江河万古流”！     张院士不容易，正像钟南山院士一样不容易，作为极富使命担当精神的国士，他们值得我们敬仰和礼赞 ...全文,2020-05-23,7,0,1
钟南山,霞勇同心,《钟南山院士团队连花清瘟治疗新冠肺炎临床研究论文发表》为找寻和验证哪些中药对此次新冠疫情防控有效，钟南山院士团队对四十余种中成药和中药方剂进行筛选，这些研究为临床试验研究的开展奠定了重要理论基础。网页链接 ,2020-05-25,1,0,0
